"","X","geo_merge","time","epi_week","total_tests","new_pos_t","pct_cum_doses","population","cum_pos_tests"
"29976",29976,"Unincorporated - Del Aire",131,"2022-06-26","134","23",83,4393,"1229"
"29977",29977,"Unincorporated - Del Aire",132,"2022-07-03","110","20",83,4393,"1249"
"29978",29978,"Unincorporated - Del Aire",133,"2022-07-10","110","33",83,4393,"1282"
"29979",29979,"Unincorporated - Del Aire",134,"2022-07-17","97","24",83,4393,"1306"
"29980",29980,"Unincorporated - Del Rey",14,"2020-03-29","1-11","0",NA,318,"0"
"29981",29981,"Unincorporated - Del Rey",15,"2020-04-05","1-11","0",NA,318,"0"
"29982",29982,"Unincorporated - Del Rey",16,"2020-04-12","1-11","0",NA,318,"0"
"29983",29983,"Unincorporated - Del Rey",18,"2020-04-26","1-11","0",NA,318,"0"
"29984",29984,"Unincorporated - Del Rey",19,"2020-05-03","1-11","0",NA,318,"0"
"29985",29985,"Unincorporated - Del Rey",20,"2020-05-10","1-11","0",NA,318,"0"
"29986",29986,"Unincorporated - Del Rey",21,"2020-05-17","19","1-11",NA,318,"1-11"
"29987",29987,"Unincorporated - Del Rey",22,"2020-05-24","1-11","0",NA,318,"1-11"
"29988",29988,"Unincorporated - Del Rey",23,"2020-05-31","12","0",NA,318,"1-11"
"29989",29989,"Unincorporated - Del Rey",24,"2020-06-07","21","0",NA,318,"1-11"
"29990",29990,"Unincorporated - Del Rey",25,"2020-06-14","13","0",NA,318,"1-11"
"29991",29991,"Unincorporated - Del Rey",26,"2020-06-21","1-11","0",NA,318,"1-11"
"29992",29992,"Unincorporated - Del Rey",27,"2020-06-28","13","0",NA,318,"1-11"
"29993",29993,"Unincorporated - Del Rey",28,"2020-07-05","17","0",NA,318,"1-11"
"29994",29994,"Unincorporated - Del Rey",29,"2020-07-12","16","0",NA,318,"1-11"
"29995",29995,"Unincorporated - Del Rey",30,"2020-07-19","17","0",NA,318,"1-11"
"29996",29996,"Unincorporated - Del Rey",31,"2020-07-26","28","1-11",NA,318,"1-11"
"29997",29997,"Unincorporated - Del Rey",32,"2020-08-02","34","1-11",NA,318,"1-11"
"29998",29998,"Unincorporated - Del Rey",33,"2020-08-09","25","0",NA,318,"1-11"
"29999",29999,"Unincorporated - Del Rey",34,"2020-08-16","20","0",NA,318,"1-11"
"30000",30000,"Unincorporated - Del Rey",35,"2020-08-23","16","0",NA,318,"1-11"
"30001",30001,"Unincorporated - Del Rey",36,"2020-08-30","20","0",NA,318,"1-11"
"30002",30002,"Unincorporated - Del Rey",37,"2020-09-06","24","0",NA,318,"1-11"
"30003",30003,"Unincorporated - Del Rey",38,"2020-09-13","21","0",NA,318,"1-11"
"30004",30004,"Unincorporated - Del Rey",39,"2020-09-20","16","0",NA,318,"1-11"
"30005",30005,"Unincorporated - Del Rey",40,"2020-09-27","17","0",NA,318,"1-11"
"30006",30006,"Unincorporated - Del Rey",41,"2020-10-04","24","0",NA,318,"1-11"
"30007",30007,"Unincorporated - Del Rey",42,"2020-10-11","19","0",NA,318,"1-11"
"30008",30008,"Unincorporated - Del Rey",43,"2020-10-18","23","0",NA,318,"1-11"
"30009",30009,"Unincorporated - Del Rey",44,"2020-10-25","27","0",NA,318,"1-11"
"30010",30010,"Unincorporated - Del Rey",45,"2020-11-01","23","0",NA,318,"1-11"
"30011",30011,"Unincorporated - Del Rey",46,"2020-11-08","37","0",NA,318,"1-11"
"30012",30012,"Unincorporated - Del Rey",47,"2020-11-15","48","1-11",NA,318,"1-11"
"30013",30013,"Unincorporated - Del Rey",48,"2020-11-22","32","1-11",NA,318,"12"
"30014",30014,"Unincorporated - Del Rey",49,"2020-11-29","28","1-11",NA,318,"14"
"30015",30015,"Unincorporated - Del Rey",50,"2020-12-06","40","1-11",NA,318,"17"
"30016",30016,"Unincorporated - Del Rey",51,"2020-12-13","28","1-11",0,318,"19"
"30017",30017,"Unincorporated - Del Rey",52,"2020-12-20","24","1-11",0,318,"22"
"30018",30018,"Unincorporated - Del Rey",53,"2020-12-27","34","1-11",0,318,"25"
"30019",30019,"Unincorporated - Del Rey",54,"2021-01-03","37","1-11",0.25,318,"26"
"30020",30020,"Unincorporated - Del Rey",55,"2021-01-10","25","1-11",0.633333333333333,318,"28"
"30021",30021,"Unincorporated - Del Rey",56,"2021-01-17","25","1-11",1,318,"29"
"30022",30022,"Unincorporated - Del Rey",57,"2021-01-24","15","0",1.61666666666667,318,"29"
"30023",30023,"Unincorporated - Del Rey",58,"2021-01-31","29","1-11",2.23333333333333,318,"30"
"30024",30024,"Unincorporated - Del Rey",59,"2021-02-07","20","0",3.45,318,"30"
"30025",30025,"Unincorporated - Del Rey",60,"2021-02-14","18","1-11",6.2,318,"31"
"30026",30026,"Unincorporated - Del Rey",61,"2021-02-21","23","0",8.41666666666667,318,"31"
"30027",30027,"Unincorporated - Del Rey",62,"2021-02-28","17","0",10.5333333333333,318,"31"
"30028",30028,"Unincorporated - Del Rey",63,"2021-03-07","22","0",12.3285714285714,318,"31"
"30029",30029,"Unincorporated - Del Rey",64,"2021-03-14","1-11","0",13.9333333333333,318,"31"
"30030",30030,"Unincorporated - Del Rey",65,"2021-03-21","21","1-11",17.85,318,"33"
"30031",30031,"Unincorporated - Del Rey",66,"2021-03-28","20","1-11",23.3666666666667,318,"34"
"30032",30032,"Unincorporated - Del Rey",67,"2021-04-04","18","0",27.9428571428571,318,"34"
"30033",30033,"Unincorporated - Del Rey",68,"2021-04-11","29","0",34.3333333333333,318,"34"
"30034",30034,"Unincorporated - Del Rey",69,"2021-04-18","21","1-11",38.9571428571429,318,"36"
"30035",30035,"Unincorporated - Del Rey",70,"2021-04-25","19","1-11",45.0142857142857,318,"37"
"30036",30036,"Unincorporated - Del Rey",71,"2021-05-02","27","1-11",55.3333333333333,318,"38"
"30037",30037,"Unincorporated - Del Rey",72,"2021-05-09","26","0",67.1285714285714,318,"38"
"30038",30038,"Unincorporated - Del Rey",73,"2021-05-16","17","0",72.02,318,"38"
"30039",30039,"Unincorporated - Del Rey",74,"2021-05-23","17","0",75.8666666666667,318,"38"
"30040",30040,"Unincorporated - Del Rey",75,"2021-05-30","14","0",79.44,318,"38"
"30041",30041,"Unincorporated - Del Rey",76,"2021-06-06","12","0",81.05,318,"38"
"30042",30042,"Unincorporated - Del Rey",77,"2021-06-13","1-11","0",81.9,318,"38"
"30043",30043,"Unincorporated - Del Rey",78,"2021-06-20","1-11","0",82.26,318,"38"
"30044",30044,"Unincorporated - Del Rey",79,"2021-06-27","15","1-11",83.3333333333333,318,"39"
"30045",30045,"Unincorporated - Del Rey",80,"2021-07-04","1-11","0",83.75,318,"39"
"30046",30046,"Unincorporated - Del Rey",81,"2021-07-11","18","1-11",84.2428571428571,318,"43"
"30047",30047,"Unincorporated - Del Rey",82,"2021-07-18","32","1-11",85.9428571428571,318,"46"
"30048",30048,"Unincorporated - Del Rey",83,"2021-07-25","22","1-11",86.6,318,"47"
"30049",30049,"Unincorporated - Del Rey",84,"2021-08-01","31","1-11",87.02,318,"48"
"30050",30050,"Unincorporated - Del Rey",85,"2021-08-08","32","0",87.6571428571429,318,"48"
"30051",30051,"Unincorporated - Del Rey",86,"2021-08-15","62","1-11",88.4142857142857,318,"49"
"30052",30052,"Unincorporated - Del Rey",87,"2021-08-22","48","1-11",89.3285714285714,318,"50"
"30053",30053,"Unincorporated - Del Rey",88,"2021-08-29","50","1-11",89.65,318,"51"
"30054",30054,"Unincorporated - Del Rey",89,"2021-09-05","38","0",90.15,318,"51"
"30055",30055,"Unincorporated - Del Rey",90,"2021-09-12","44","0",91.1666666666667,318,"51"
"30056",30056,"Unincorporated - Del Rey",91,"2021-09-19","45","0",91.9,318,"51"
"30057",30057,"Unincorporated - Del Rey",92,"2021-09-26","51","0",92.5571428571429,318,"51"
"30058",30058,"Unincorporated - Del Rey",93,"2021-10-03","52","0",93.1142857142857,318,"51"
"30059",30059,"Unincorporated - Del Rey",94,"2021-10-10","44","0",93.2,318,"51"
"30060",30060,"Unincorporated - Del Rey",95,"2021-10-17","55","0",93.2,318,"51"
"30061",30061,"Unincorporated - Del Rey",96,"2021-10-24","55","0",93.2857142857143,318,"51"
"30062",30062,"Unincorporated - Del Rey",97,"2021-10-31","54","0",93.7857142857143,318,"51"
"30063",30063,"Unincorporated - Del Rey",98,"2021-11-07","58","0",94.2571428571429,318,"51"
"30064",30064,"Unincorporated - Del Rey",99,"2021-11-14","54","0",NA,318,"51"
"30065",30065,"Unincorporated - Del Rey",100,"2021-11-21","1-11","0",NA,318,"51"
"30066",30066,"Unincorporated - Del Rey",101,"2021-11-28","64","0",NA,318,"51"
"30067",30067,"Unincorporated - Del Rey",102,"2021-12-05","57","0",NA,318,"51"
"30068",30068,"Unincorporated - Del Rey",103,"2021-12-12","66","1-11",NA,318,"53"
"30069",30069,"Unincorporated - Del Rey",104,"2021-12-19","57","1-11",NA,318,"59"
"30070",30070,"Unincorporated - Del Rey",105,"2021-12-26","47","1-11",NA,318,"66"
"30071",30071,"Unincorporated - Del Rey",106,"2022-01-02","96","14",NA,318,"80"
"30072",30072,"Unincorporated - Del Rey",107,"2022-01-09","75","1-11",NA,318,"86"
"30073",30073,"Unincorporated - Del Rey",108,"2022-01-16","76","1-11",NA,318,"92"
"30074",30074,"Unincorporated - Del Rey",109,"2022-01-23","65","1-11",NA,318,"94"
"30075",30075,"Unincorporated - Del Rey",110,"2022-01-30","76","1-11",NA,318,"98"
"30076",30076,"Unincorporated - Del Rey",111,"2022-02-06","67","1-11",NA,318,"100"
"30077",30077,"Unincorporated - Del Rey",112,"2022-02-13","67","0",NA,318,"100"
"30078",30078,"Unincorporated - Del Rey",113,"2022-02-20","56","0",NA,318,"100"
"30079",30079,"Unincorporated - Del Rey",114,"2022-02-27","50","0",NA,318,"100"
"30080",30080,"Unincorporated - Del Rey",115,"2022-03-06","50","1-11",NA,318,"101"
"30081",30081,"Unincorporated - Del Rey",116,"2022-03-13","60","0",NA,318,"101"
"30082",30082,"Unincorporated - Del Rey",117,"2022-03-20","50","0",NA,318,"101"
"30083",30083,"Unincorporated - Del Rey",118,"2022-03-27","54","1-11",NA,318,"103"
"30084",30084,"Unincorporated - Del Rey",119,"2022-04-03","51","0",NA,318,"103"
"30085",30085,"Unincorporated - Del Rey",120,"2022-04-10","31","1-11",NA,318,"104"
"30086",30086,"Unincorporated - Del Rey",121,"2022-04-17","48","1-11",NA,318,"106"
"30087",30087,"Unincorporated - Del Rey",122,"2022-04-24","64","1-11",NA,318,"109"
"30088",30088,"Unincorporated - Del Rey",123,"2022-05-01","52","0",NA,318,"109"
"30089",30089,"Unincorporated - Del Rey",124,"2022-05-08","52","1-11",NA,318,"111"
"30090",30090,"Unincorporated - Del Rey",125,"2022-05-15","46","1-11",NA,318,"112"
"30091",30091,"Unincorporated - Del Rey",126,"2022-05-22","45","1-11",NA,318,"115"
"30092",30092,"Unincorporated - Del Rey",127,"2022-05-29","43","1-11",NA,318,"117"
"30093",30093,"Unincorporated - Del Rey",128,"2022-06-05","34","0",NA,318,"117"
"30094",30094,"Unincorporated - Del Rey",129,"2022-06-12","18","1-11",NA,318,"119"
"30095",30095,"Unincorporated - Del Rey",130,"2022-06-19","14","1-11",NA,318,"122"
"30096",30096,"Unincorporated - Del Rey",131,"2022-06-26","18","1-11",NA,318,"124"
"30097",30097,"Unincorporated - Del Rey",132,"2022-07-03","16","1-11",NA,318,"127"
"30098",30098,"Unincorporated - Del Rey",133,"2022-07-10","16","1-11",NA,318,"132"
"30099",30099,"Unincorporated - Del Rey",134,"2022-07-17","18","1-11",NA,318,"135"
"30100",30100,"Unincorporated - Del Sur",12,"2020-03-15","1-11","0",NA,2415,"0"
"30101",30101,"Unincorporated - Del Sur",13,"2020-03-22","1-11","0",NA,2415,"0"
"30102",30102,"Unincorporated - Del Sur",14,"2020-03-29","1-11","0",NA,2415,"0"
"30103",30103,"Unincorporated - Del Sur",15,"2020-04-05","17","1-11",NA,2415,"1-11"
"30104",30104,"Unincorporated - Del Sur",16,"2020-04-12","1-11","0",NA,2415,"1-11"
"30105",30105,"Unincorporated - Del Sur",17,"2020-04-19","1-11","0",NA,2415,"1-11"
"30106",30106,"Unincorporated - Del Sur",18,"2020-04-26","1-11","0",NA,2415,"1-11"
"30107",30107,"Unincorporated - Del Sur",19,"2020-05-03","13","0",NA,2415,"1-11"
"30108",30108,"Unincorporated - Del Sur",20,"2020-05-10","1-11","0",NA,2415,"1-11"
"30109",30109,"Unincorporated - Del Sur",21,"2020-05-17","18","0",NA,2415,"1-11"
"30110",30110,"Unincorporated - Del Sur",22,"2020-05-24","12","0",NA,2415,"1-11"
"30111",30111,"Unincorporated - Del Sur",23,"2020-05-31","15","0",NA,2415,"1-11"
"30112",30112,"Unincorporated - Del Sur",24,"2020-06-07","12","0",NA,2415,"1-11"
"30113",30113,"Unincorporated - Del Sur",25,"2020-06-14","13","1-11",NA,2415,"1-11"
"30114",30114,"Unincorporated - Del Sur",26,"2020-06-21","15","0",NA,2415,"1-11"
"30115",30115,"Unincorporated - Del Sur",27,"2020-06-28","20","1-11",NA,2415,"1-11"
"30116",30116,"Unincorporated - Del Sur",28,"2020-07-05","26","0",NA,2415,"1-11"
"30117",30117,"Unincorporated - Del Sur",29,"2020-07-12","22","1-11",NA,2415,"1-11"
"30118",30118,"Unincorporated - Del Sur",30,"2020-07-19","37","1-11",NA,2415,"1-11"
"30119",30119,"Unincorporated - Del Sur",31,"2020-07-26","34","0",NA,2415,"1-11"
"30120",30120,"Unincorporated - Del Sur",32,"2020-08-02","46","0",NA,2415,"1-11"
"30121",30121,"Unincorporated - Del Sur",33,"2020-08-09","25","0",NA,2415,"1-11"
"30122",30122,"Unincorporated - Del Sur",34,"2020-08-16","24","1-11",NA,2415,"1-11"
"30123",30123,"Unincorporated - Del Sur",35,"2020-08-23","32","1-11",NA,2415,"1-11"
"30124",30124,"Unincorporated - Del Sur",36,"2020-08-30","33","1-11",NA,2415,"1-11"
"30125",30125,"Unincorporated - Del Sur",37,"2020-09-06","31","1-11",NA,2415,"12"
"30126",30126,"Unincorporated - Del Sur",38,"2020-09-13","28","1-11",NA,2415,"14"
"30127",30127,"Unincorporated - Del Sur",39,"2020-09-20","37","1-11",NA,2415,"15"
"30128",30128,"Unincorporated - Del Sur",40,"2020-09-27","35","0",NA,2415,"15"
"30129",30129,"Unincorporated - Del Sur",41,"2020-10-04","32","0",NA,2415,"15"
"30130",30130,"Unincorporated - Del Sur",42,"2020-10-11","37","1-11",NA,2415,"16"
"30131",30131,"Unincorporated - Del Sur",43,"2020-10-18","28","1-11",NA,2415,"18"
"30132",30132,"Unincorporated - Del Sur",44,"2020-10-25","26","0",NA,2415,"18"
"30133",30133,"Unincorporated - Del Sur",45,"2020-11-01","40","1-11",NA,2415,"23"
"30134",30134,"Unincorporated - Del Sur",46,"2020-11-08","59","1-11",NA,2415,"29"
"30135",30135,"Unincorporated - Del Sur",47,"2020-11-15","54","1-11",NA,2415,"35"
"30136",30136,"Unincorporated - Del Sur",48,"2020-11-22","47","1-11",NA,2415,"42"
"30137",30137,"Unincorporated - Del Sur",49,"2020-11-29","82","16",NA,2415,"58"
"30138",30138,"Unincorporated - Del Sur",50,"2020-12-06","92","1-11",NA,2415,"69"
"30139",30139,"Unincorporated - Del Sur",51,"2020-12-13","90","18",NA,2415,"87"
"30140",30140,"Unincorporated - Del Sur",52,"2020-12-20","73","18",0,2415,"105"
"30141",30141,"Unincorporated - Del Sur",53,"2020-12-27","54","15",0,2415,"120"
"30142",30142,"Unincorporated - Del Sur",54,"2021-01-03","101","22",0.0571428571428571,2415,"142"
"30143",30143,"Unincorporated - Del Sur",55,"2021-01-10","94","1-11",0.314285714285714,2415,"151"
"30144",30144,"Unincorporated - Del Sur",56,"2021-01-17","89","17",0.457142857142857,2415,"168"
"30145",30145,"Unincorporated - Del Sur",57,"2021-01-24","63","1-11",0.685714285714286,2415,"179"
"30146",30146,"Unincorporated - Del Sur",58,"2021-01-31","67","1-11",1.04285714285714,2415,"183"
"30147",30147,"Unincorporated - Del Sur",59,"2021-02-07","50","1-11",1.61428571428571,2415,"185"
"30148",30148,"Unincorporated - Del Sur",60,"2021-02-14","44","1-11",2.45714285714286,2415,"186"
"30149",30149,"Unincorporated - Del Sur",61,"2021-02-21","54","1-11",3.81666666666667,2415,"189"
"30150",30150,"Unincorporated - Del Sur",62,"2021-02-28","44","0",5.06666666666667,2415,"189"
"30151",30151,"Unincorporated - Del Sur",63,"2021-03-07","48","0",6.12857142857143,2415,"189"
"30152",30152,"Unincorporated - Del Sur",64,"2021-03-14","51","0",7.22857142857143,2415,"189"
"30153",30153,"Unincorporated - Del Sur",65,"2021-03-21","42","0",8.95,2415,"189"
"30154",30154,"Unincorporated - Del Sur",66,"2021-03-28","52","1-11",12.6571428571429,2415,"191"
"30155",30155,"Unincorporated - Del Sur",67,"2021-04-04","43","1-11",15.3285714285714,2415,"192"
"30156",30156,"Unincorporated - Del Sur",68,"2021-04-11","33","0",18.3714285714286,2415,"192"
"30157",30157,"Unincorporated - Del Sur",69,"2021-04-18","51","1-11",21.8857142857143,2415,"193"
"30158",30158,"Unincorporated - Del Sur",70,"2021-04-25","35","0",24.9714285714286,2415,"193"
"30159",30159,"Unincorporated - Del Sur",71,"2021-05-02","39","1-11",27.6,2415,"195"
"30160",30160,"Unincorporated - Del Sur",72,"2021-05-09","30","0",29.9666666666667,2415,"195"
"30161",30161,"Unincorporated - Del Sur",73,"2021-05-16","45","0",32.1714285714286,2415,"195"
"30162",30162,"Unincorporated - Del Sur",74,"2021-05-23","39","0",34.0428571428571,2415,"195"
"30163",30163,"Unincorporated - Del Sur",75,"2021-05-30","40","1-11",35.5571428571429,2415,"196"
"30164",30164,"Unincorporated - Del Sur",76,"2021-06-06","40","1-11",37.1857142857143,2415,"197"
"30165",30165,"Unincorporated - Del Sur",77,"2021-06-13","39","1-11",38.7285714285714,2415,"198"
"30166",30166,"Unincorporated - Del Sur",78,"2021-06-20","35","0",39.7714285714286,2415,"198"
"30167",30167,"Unincorporated - Del Sur",79,"2021-06-27","35","0",40.5714285714286,2415,"198"
"30168",30168,"Unincorporated - Del Sur",80,"2021-07-04","39","1-11",41.2,2415,"199"
"30169",30169,"Unincorporated - Del Sur",81,"2021-07-11","45","1-11",41.6428571428571,2415,"200"
"30170",30170,"Unincorporated - Del Sur",82,"2021-07-18","46","1-11",42.1857142857143,2415,"204"
"30171",30171,"Unincorporated - Del Sur",83,"2021-07-25","50","1-11",42.5571428571429,2415,"206"
"30172",30172,"Unincorporated - Del Sur",84,"2021-08-01","61","1-11",43.0571428571429,2415,"211"
"30173",30173,"Unincorporated - Del Sur",85,"2021-08-08","91","1-11",43.6714285714286,2415,"215"
"30174",30174,"Unincorporated - Del Sur",86,"2021-08-15","87","1-11",44.3714285714286,2415,"222"
"30175",30175,"Unincorporated - Del Sur",87,"2021-08-22","98","12",45.0142857142857,2415,"234"
"30176",30176,"Unincorporated - Del Sur",88,"2021-08-29","150","17",46.1142857142857,2415,"251"
"30177",30177,"Unincorporated - Del Sur",89,"2021-09-05","206","1-11",46.9571428571429,2415,"256"
"30178",30178,"Unincorporated - Del Sur",90,"2021-09-12","236","1-11",47.7285714285714,2415,"262"
"30179",30179,"Unincorporated - Del Sur",91,"2021-09-19","231","1-11",48.4285714285714,2415,"265"
"30180",30180,"Unincorporated - Del Sur",92,"2021-09-26","224","1-11",49.2,2415,"270"
"30181",30181,"Unincorporated - Del Sur",93,"2021-10-03","136","1-11",49.9714285714286,2415,"274"
"30182",30182,"Unincorporated - Del Sur",94,"2021-10-10","172","1-11",50.9428571428571,2415,"275"
"30183",30183,"Unincorporated - Del Sur",95,"2021-10-17","157","1-11",51.7857142857143,2415,"278"
"30184",30184,"Unincorporated - Del Sur",96,"2021-10-24","146","1-11",52.3714285714286,2415,"283"
"30185",30185,"Unincorporated - Del Sur",97,"2021-10-31","165","1-11",52.9571428571429,2415,"291"
"30186",30186,"Unincorporated - Del Sur",98,"2021-11-07","156","1-11",53.6428571428571,2415,"294"
"30187",30187,"Unincorporated - Del Sur",99,"2021-11-14","141","1-11",54.3857142857143,2415,"301"
"30188",30188,"Unincorporated - Del Sur",100,"2021-11-21","63","1-11",54.9,2415,"304"
"30189",30189,"Unincorporated - Del Sur",101,"2021-11-28","222","1-11",55.4857142857143,2415,"310"
"30190",30190,"Unincorporated - Del Sur",102,"2021-12-05","153","1-11",55.9428571428571,2415,"313"
"30191",30191,"Unincorporated - Del Sur",103,"2021-12-12","133","1-11",56.3571428571429,2415,"318"
"30192",30192,"Unincorporated - Del Sur",104,"2021-12-19","94","12",56.5666666666667,2415,"330"
